date,city,cases,tests,deaths
2021-12-03,Aliso Viejo,24,251,0
2021-12-04,Aliso Viejo,4,161,0
2021-12-05,Aliso Viejo,4,118,0
2021-12-06,Aliso Viejo,18,317,0
2021-12-07,Aliso Viejo,22,379,0
2021-12-08,Aliso Viejo,10,341,0
2021-12-09,Aliso Viejo,14,330,0
2021-12-10,Aliso Viejo,12,282,0
2021-12-11,Aliso Viejo,16,198,0
2021-12-12,Aliso Viejo,8,100,2
2021-12-13,Aliso Viejo,28,348,0
2021-12-14,Aliso Viejo,20,342,0
2021-12-15,Aliso Viejo,17,331,0
2021-12-16,Aliso Viejo,20,401,0
2021-12-17,Aliso Viejo,12,299,0
2021-12-18,Aliso Viejo,16,191,0
2021-12-19,Aliso Viejo,24,185,0
2021-12-20,Aliso Viejo,41,518,0
2021-12-21,Aliso Viejo,69,431,0
2021-12-22,Aliso Viejo,48,364,0
2021-12-23,Aliso Viejo,65,437,0
2021-12-24,Aliso Viejo,35,229,0
2021-12-25,Aliso Viejo,22,69,0
2021-12-26,Aliso Viejo,68,262,0
2021-12-27,Aliso Viejo,175,660,0
2021-12-28,Aliso Viejo,199,680,0
2021-12-29,Aliso Viejo,147,539,0
2021-12-30,Aliso Viejo,83,423,0
2021-12-31,Aliso Viejo,28,176,0
2022-01-01,Aliso Viejo,6,60,0
2022-01-02,Aliso Viejo,6,153,0
2022-01-03,Aliso Viejo,25,584,0
2022-01-04,Aliso Viejo,23,491,0
2022-01-05,Aliso Viejo,23,461,1
2022-01-06,Aliso Viejo,19,383,0
2022-01-07,Aliso Viejo,5,341,0
2022-01-08,Aliso Viejo,8,166,0
2022-01-09,Aliso Viejo,8,96,0
2022-01-10,Aliso Viejo,9,533,0
2022-01-11,Aliso Viejo,18,527,1
2022-01-12,Aliso Viejo,4,356,0
2022-01-13,Aliso Viejo,7,386,0
2022-01-14,Aliso Viejo,2,286,0
2022-01-15,Aliso Viejo,0,133,0
2022-01-16,Aliso Viejo,2,71,0
2022-01-17,Aliso Viejo,4,306,0
2022-01-18,Aliso Viejo,6,419,0
2022-01-19,Aliso Viejo,11,358,0
2022-01-20,Aliso Viejo,4,261,0
2022-01-21,Aliso Viejo,1,245,0
2022-01-22,Aliso Viejo,1,82,0
2022-01-23,Aliso Viejo,3,68,4
2022-01-24,Aliso Viejo,8,381,0
2022-01-25,Aliso Viejo,2,424,0
2022-01-26,Aliso Viejo,2,246,0
2022-01-27,Aliso Viejo,0,229,0
2022-01-28,Aliso Viejo,3,181,1
2022-01-29,Aliso Viejo,0,93,0
2022-01-30,Aliso Viejo,3,79,0
2022-01-31,Aliso Viejo,5,348,0
2022-02-01,Aliso Viejo,3,344,0
2022-02-02,Aliso Viejo,2,264,0
2022-02-03,Aliso Viejo,6,191,0
2022-02-04,Aliso Viejo,1,163,0
2022-02-05,Aliso Viejo,2,64,0
2022-02-06,Aliso Viejo,0,48,0
2022-02-07,Aliso Viejo,2,330,0
2022-02-08,Aliso Viejo,1,286,0
2022-02-09,Aliso Viejo,0,192,0
2022-02-10,Aliso Viejo,0,195,0
2022-02-11,Aliso Viejo,0,119,0
2022-02-12,Aliso Viejo,0,50,0
2022-02-13,Aliso Viejo,0,51,0
2022-02-14,Aliso Viejo,0,291,0
2022-02-15,Aliso Viejo,0,219,0
2022-02-16,Aliso Viejo,2,176,0
2022-02-17,Aliso Viejo,0,157,0
2022-02-18,Aliso Viejo,0,111,0
2022-02-19,Aliso Viejo,2,52,0
2022-02-20,Aliso Viejo,0,53,0
2022-02-21,Aliso Viejo,0,209,0
2022-02-22,Aliso Viejo,0,198,0
2022-02-23,Aliso Viejo,0,178,0
2022-02-24,Aliso Viejo,0,156,0
2022-02-25,Aliso Viejo,0,95,0
2022-02-26,Aliso Viejo,0,42,0
2022-02-27,Aliso Viejo,0,49,0
2022-02-28,Aliso Viejo,0,150,0
2022-03-01,Aliso Viejo,0,112,0
2022-03-02,Aliso Viejo,0,31,0
2020-01-25,Anaheim,0,2,0
2020-01-26,Anaheim,0,1,0
2020-02-07,Anaheim,3,5,0
2020-02-09,Anaheim,1,1,0
2020-02-15,Anaheim,0,2,0
2020-02-21,Anaheim,0,1,0
2020-02-22,Anaheim,0,1,0
2020-02-27,Anaheim,0,2,0
2020-02-28,Anaheim,0,2,0
2020-02-29,Anaheim,0,1,0
2020-03-02,Anaheim,0,1,0
2020-03-03,Anaheim,0,3,0
2020-03-04,Anaheim,0,4,0
2020-03-06,Anaheim,0,8,0
2020-03-07,Anaheim,3,26,0
2020-03-08,Anaheim,0,2,0
2020-03-09,Anaheim,0,4,0
2020-03-10,Anaheim,1,4,0
2020-03-11,Anaheim,0,2,0
2020-03-12,Anaheim,0,8,0
2020-03-13,Anaheim,0,8,0
2020-03-14,Anaheim,1,14,0
2020-03-15,Anaheim,2,18,0
2020-03-16,Anaheim,4,19,0
2020-03-17,Anaheim,11,39,0
2020-03-18,Anaheim,3,27,0
2020-03-19,Anaheim,3,19,0
2020-03-20,Anaheim,5,27,0
2020-03-21,Anaheim,0,6,0
2020-03-22,Anaheim,4,15,0
2020-03-23,Anaheim,5,33,0
2020-03-24,Anaheim,5,43,0
2020-03-25,Anaheim,8,35,0
2020-03-26,Anaheim,11,37,0
2020-03-27,Anaheim,2,39,0
2020-03-28,Anaheim,14,32,0
2020-03-29,Anaheim,3,14,0
2020-03-30,Anaheim,10,57,1
2020-03-31,Anaheim,8,66,1
2020-04-01,Anaheim,6,55,0
2020-04-02,Anaheim,6,74,1
2020-04-03,Anaheim,8,74,0
2020-04-04,Anaheim,6,32,0
2020-04-05,Anaheim,2,19,0
2020-04-06,Anaheim,8,79,0
2020-04-07,Anaheim,10,82,0
2020-04-08,Anaheim,11,60,0
2020-04-09,Anaheim,12,61,0
2020-04-10,Anaheim,9,69,1
2020-04-11,Anaheim,8,31,0
2020-04-12,Anaheim,1,15,0
2020-04-13,Anaheim,7,74,0
2020-04-14,Anaheim,15,75,0
2020-04-15,Anaheim,32,132,1
2020-04-16,Anaheim,21,104,0
2020-04-17,Anaheim,16,97,1
2020-04-18,Anaheim,12,65,0
2020-04-19,Anaheim,3,32,0
2020-04-20,Anaheim,23,229,0
2020-04-21,Anaheim,10,113,0
2020-04-22,Anaheim,21,150,1
2020-04-23,Anaheim,19,140,1
2020-04-24,Anaheim,13,131,0
2020-04-25,Anaheim,21,135,0
2020-04-26,Anaheim,16,75,0
2020-04-27,Anaheim,26,178,1
2020-04-28,Anaheim,23,225,1
2020-04-29,Anaheim,40,306,0
2020-04-30,Anaheim,12,138,1
2020-05-01,Anaheim,18,156,0
2020-05-02,Anaheim,12,112,2
2020-05-03,Anaheim,16,74,0
2020-05-04,Anaheim,26,216,0
2020-05-05,Anaheim,31,214,0
2020-05-06,Anaheim,70,362,1
2020-05-07,Anaheim,28,238,3
2020-05-08,Anaheim,28,239,1
2020-05-09,Anaheim,15,69,0
2020-05-10,Anaheim,8,85,1
2020-05-11,Anaheim,40,397,3
2020-05-12,Anaheim,29,258,0
2020-05-13,Anaheim,31,255,0
2020-05-14,Anaheim,34,280,3
2020-05-15,Anaheim,40,318,0
2020-05-16,Anaheim,11,124,0
2020-05-17,Anaheim,10,82,4
2020-05-18,Anaheim,68,343,2
2020-05-19,Anaheim,37,333,0
2020-05-20,Anaheim,50,489,3
2020-05-21,Anaheim,58,418,1
2020-05-22,Anaheim,38,391,1
2020-05-23,Anaheim,33,163,2
2020-05-24,Anaheim,18,112,1
2020-05-25,Anaheim,15,120,2
2020-05-26,Anaheim,83,559,2
2020-05-27,Anaheim,48,517,1
2020-05-28,Anaheim,52,513,3
2020-05-29,Anaheim,50,468,1
2020-05-30,Anaheim,37,253,2
2020-05-31,Anaheim,34,166,0
2020-06-01,Anaheim,49,349,4
2020-06-02,Anaheim,42,574,2
2020-06-03,Anaheim,62,545,1
2020-06-04,Anaheim,56,458,1
2020-06-05,Anaheim,62,536,0
2020-06-06,Anaheim,43,322,1
2020-06-07,Anaheim,23,190,3
2020-06-08,Anaheim,60,446,5
2020-06-09,Anaheim,59,682,6
2020-06-10,Anaheim,77,567,3
2020-06-11,Anaheim,88,640,1
2020-06-12,Anaheim,89,610,1
2020-06-13,Anaheim,55,360,1
2020-06-14,Anaheim,35,177,1
2020-06-15,Anaheim,78,536,3
2020-06-16,Anaheim,99,678,1
2020-06-17,Anaheim,110,643,0
2020-06-18,Anaheim,143,730,4
2020-06-19,Anaheim,154,813,2
2020-06-20,Anaheim,98,475,0
2020-06-21,Anaheim,52,209,1
2020-06-22,Anaheim,159,815,2
2020-06-23,Anaheim,183,874,3
2020-06-24,Anaheim,182,896,4
2020-06-25,Anaheim,164,902,1
2020-06-26,Anaheim,164,823,1
2020-06-27,Anaheim,111,542,2
2020-06-28,Anaheim,84,333,2
2020-06-29,Anaheim,191,912,1
2020-06-30,Anaheim,207,930,4
2020-07-01,Anaheim,186,936,0
2020-07-02,Anaheim,158,955,3
2020-07-03,Anaheim,121,659,3
2020-07-04,Anaheim,65,225,5
2020-07-05,Anaheim,82,292,5
2020-07-06,Anaheim,181,926,1
2020-07-07,Anaheim,192,988,4
2020-07-08,Anaheim,168,946,3
2020-07-09,Anaheim,159,912,2
2020-07-10,Anaheim,178,1014,4
2020-07-11,Anaheim,108,534,7
2020-07-12,Anaheim,73,338,1
2020-07-13,Anaheim,148,895,1
2020-07-14,Anaheim,151,920,1
2020-07-15,Anaheim,169,1136,5
2020-07-16,Anaheim,170,1026,4
2020-07-17,Anaheim,160,1088,4
2020-07-18,Anaheim,76,609,3
2020-07-19,Anaheim,66,414,1
2020-07-20,Anaheim,101,728,1
2020-07-21,Anaheim,111,860,4
2020-07-22,Anaheim,116,801,4
2020-07-23,Anaheim,93,718,2
2020-07-24,Anaheim,134,869,2
2020-07-25,Anaheim,63,477,2
2020-07-26,Anaheim,48,346,2
2020-07-27,Anaheim,137,1080,4
2020-07-28,Anaheim,103,914,3
2020-07-29,Anaheim,126,1124,0
2020-07-30,Anaheim,108,892,8
2020-07-31,Anaheim,155,980,3
2020-08-01,Anaheim,46,579,4
2020-08-02,Anaheim,45,399,4
2020-08-03,Anaheim,74,853,4
2020-08-04,Anaheim,99,1244,2
2020-08-05,Anaheim,89,937,2
2020-08-06,Anaheim,65,695,1
2020-08-07,Anaheim,94,876,3
2020-08-08,Anaheim,43,373,2
2020-08-09,Anaheim,24,218,4
2020-08-10,Anaheim,57,663,4
2020-08-11,Anaheim,65,935,2
2020-08-12,Anaheim,47,738,0
2020-08-13,Anaheim,74,606,2
2020-08-14,Anaheim,106,768,1
2020-08-15,Anaheim,38,391,1
2020-08-16,Anaheim,12,212,4
2020-08-17,Anaheim,78,756,3
2020-08-18,Anaheim,76,858,3
2020-08-19,Anaheim,79,770,3
2020-08-20,Anaheim,61,616,1
2020-08-21,Anaheim,101,746,1
2020-08-22,Anaheim,46,381,1
2020-08-23,Anaheim,22,210,1
2020-08-24,Anaheim,59,762,1
2020-08-25,Anaheim,75,1000,3
2020-08-26,Anaheim,54,672,2
2020-08-27,Anaheim,60,519,1
2020-08-28,Anaheim,47,719,2
2020-08-29,Anaheim,31,306,0
2020-08-30,Anaheim,17,204,0
2020-08-31,Anaheim,54,649,1
2020-09-01,Anaheim,46,851,3
2020-09-02,Anaheim,54,725,1
2020-09-03,Anaheim,46,590,0
2020-09-04,Anaheim,51,650,1
2020-09-05,Anaheim,32,334,3
2020-09-06,Anaheim,11,223,1
2020-09-07,Anaheim,20,209,0
2020-09-08,Anaheim,34,847,1
2020-09-09,Anaheim,28,754,1
2020-09-10,Anaheim,37,645,1
2020-09-11,Anaheim,49,737,1
2020-09-12,Anaheim,26,415,4
2020-09-13,Anaheim,12,213,3
2020-09-14,Anaheim,32,603,0
2020-09-15,Anaheim,44,926,2
2020-09-16,Anaheim,38,799,3
2020-09-17,Anaheim,37,655,0
2020-09-18,Anaheim,54,716,2
2020-09-19,Anaheim,21,353,1
2020-09-20,Anaheim,20,262,2
2020-09-21,Anaheim,42,819,2
2020-09-22,Anaheim,49,1164,1
2020-09-23,Anaheim,43,977,0
2020-09-24,Anaheim,56,710,0
2020-09-25,Anaheim,59,683,3
2020-09-26,Anaheim,30,378,1
2020-09-27,Anaheim,22,294,0
2020-09-28,Anaheim,35,874,2
2020-09-29,Anaheim,50,1000,1
2020-09-30,Anaheim,37,813,2
2020-10-01,Anaheim,54,716,2
2020-10-02,Anaheim,63,837,2
2020-10-03,Anaheim,22,402,1
2020-10-04,Anaheim,21,257,3
2020-10-05,Anaheim,42,960,3
2020-10-06,Anaheim,53,1286,0
2020-10-07,Anaheim,49,1017,1
2020-10-08,Anaheim,52,854,0
2020-10-09,Anaheim,46,949,0
2020-10-10,Anaheim,33,464,1
2020-10-11,Anaheim,14,269,0
2020-10-12,Anaheim,52,934,2
2020-10-13,Anaheim,67,1221,0
2020-10-14,Anaheim,42,1015,0
2020-10-15,Anaheim,45,941,0
2020-10-16,Anaheim,52,897,0
2020-10-17,Anaheim,20,366,1
2020-10-18,Anaheim,21,303,0
2020-10-19,Anaheim,54,1068,1
2020-10-20,Anaheim,52,1196,0
2020-10-21,Anaheim,48,975,0
2020-10-22,Anaheim,48,851,2
2020-10-23,Anaheim,58,924,1
2020-10-24,Anaheim,22,376,2
2020-10-25,Anaheim,22,276,1
2020-10-26,Anaheim,52,1099,0
2020-10-27,Anaheim,53,1077,1
2020-10-28,Anaheim,49,1039,1
2020-10-29,Anaheim,53,972,0
2020-10-30,Anaheim,53,958,1
2020-10-31,Anaheim,29,423,0
2020-11-01,Anaheim,25,302,0
2020-11-02,Anaheim,66,1210,2
2020-11-03,Anaheim,88,1388,0
2020-11-04,Anaheim,101,1185,2
2020-11-05,Anaheim,103,1109,2
2020-11-06,Anaheim,92,1064,1
2020-11-07,Anaheim,34,432,0
2020-11-08,Anaheim,31,352,0
2020-11-09,Anaheim,115,1497,1
2020-11-10,Anaheim,102,1542,1
2020-11-11,Anaheim,61,923,2
2020-11-12,Anaheim,111,1282,2
2020-11-13,Anaheim,132,1343,2
2020-11-14,Anaheim,83,691,2
2020-11-15,Anaheim,65,465,1
2020-11-16,Anaheim,201,1655,1
2020-11-17,Anaheim,199,1834,1
2020-11-18,Anaheim,177,1774,2
2020-11-19,Anaheim,165,1618,0
2020-11-20,Anaheim,239,1923,0
2020-11-21,Anaheim,139,990,2
2020-11-22,Anaheim,86,562,1
2020-11-23,Anaheim,257,2178,0
2020-11-24,Anaheim,259,2225,2
2020-11-25,Anaheim,311,2091,1
2020-11-26,Anaheim,62,380,1
2020-11-27,Anaheim,192,1130,2
2020-11-28,Anaheim,215,1192,3
2020-11-29,Anaheim,153,675,2
2020-11-30,Anaheim,403,2626,2
2020-12-01,Anaheim,379,2833,2
2020-12-02,Anaheim,416,2654,0
2020-12-03,Anaheim,457,2554,2
2020-12-04,Anaheim,596,2942,3
2020-12-05,Anaheim,363,1790,2
2020-12-06,Anaheim,187,752,3
2020-12-07,Anaheim,614,3245,3
2020-12-08,Anaheim,648,3457,3
2020-12-09,Anaheim,721,3535,6
2020-12-10,Anaheim,525,2711,2
2020-12-11,Anaheim,669,3287,1
2020-12-12,Anaheim,395,1847,3
2020-12-13,Anaheim,198,755,8
2020-12-14,Anaheim,718,3335,5
2020-12-15,Anaheim,686,3314,7
2020-12-16,Anaheim,862,3812,3
2020-12-17,Anaheim,713,3528,1
2020-12-18,Anaheim,868,3939,8
2020-12-19,Anaheim,393,2213,8
2020-12-20,Anaheim,236,913,6
2020-12-21,Anaheim,738,3688,6
2020-12-22,Anaheim,731,3477,8
2020-12-23,Anaheim,868,4122,9
2020-12-24,Anaheim,473,1933,8
2020-12-25,Anaheim,150,407,12
2020-12-26,Anaheim,452,1714,8
2020-12-27,Anaheim,241,914,10
2020-12-28,Anaheim,867,3622,8
2020-12-29,Anaheim,893,3774,10
2020-12-30,Anaheim,997,4513,10
2020-12-31,Anaheim,519,2431,11
2021-01-01,Anaheim,169,644,14
2021-01-02,Anaheim,489,2398,16
2021-01-03,Anaheim,236,1158,13
2021-01-04,Anaheim,925,4391,10
2021-01-05,Anaheim,926,4295,12
2021-01-06,Anaheim,844,4198,10
2021-01-07,Anaheim,768,3835,10
2021-01-08,Anaheim,694,3575,6
2021-01-09,Anaheim,338,1845,9
2021-01-10,Anaheim,194,962,8
2021-01-11,Anaheim,631,4054,6
2021-01-12,Anaheim,578,3769,13
2021-01-13,Anaheim,597,3781,6
2021-01-14,Anaheim,472,3423,8
2021-01-15,Anaheim,450,3426,8
2021-01-16,Anaheim,240,1467,9
2021-01-17,Anaheim,132,791,12
2021-01-18,Anaheim,428,2985,9
2021-01-19,Anaheim,421,3054,5
2021-01-20,Anaheim,438,3442,12
2021-01-21,Anaheim,340,3105,6
2021-01-22,Anaheim,396,2967,10
2021-01-23,Anaheim,193,1348,7
2021-01-24,Anaheim,79,584,6
2021-01-25,Anaheim,322,2647,4
2021-01-26,Anaheim,305,2755,9
2021-01-27,Anaheim,277,2651,9
2021-01-28,Anaheim,237,2645,9
2021-01-29,Anaheim,268,2510,5
2021-01-30,Anaheim,143,1069,4
2021-01-31,Anaheim,96,688,4
2021-02-01,Anaheim,248,2320,4
2021-02-02,Anaheim,205,2267,6
2021-02-03,Anaheim,226,2229,6
2021-02-04,Anaheim,180,2330,7
2021-02-05,Anaheim,186,1874,6
2021-02-06,Anaheim,89,887,3
2021-02-07,Anaheim,54,529,0
2021-02-08,Anaheim,123,2162,3
2021-02-09,Anaheim,107,1944,6
2021-02-10,Anaheim,105,1952,4
2021-02-11,Anaheim,90,1852,2
2021-02-12,Anaheim,104,1513,3
2021-02-13,Anaheim,47,691,4
2021-02-14,Anaheim,32,421,1
2021-02-15,Anaheim,82,1476,0
2021-02-16,Anaheim,91,1827,0
2021-02-17,Anaheim,65,1623,4
2021-02-18,Anaheim,64,1509,2
2021-02-19,Anaheim,55,1378,3
2021-02-20,Anaheim,42,740,2
2021-02-21,Anaheim,19,459,1
2021-02-22,Anaheim,63,1600,2
2021-02-23,Anaheim,42,1517,1
2021-02-24,Anaheim,56,1394,1
2021-02-25,Anaheim,44,1286,1
2021-02-26,Anaheim,43,1263,5
2021-02-27,Anaheim,27,598,4
2021-02-28,Anaheim,16,396,2
2021-03-01,Anaheim,49,1541,3
2021-03-02,Anaheim,40,1702,2
2021-03-03,Anaheim,27,1295,3
2021-03-04,Anaheim,25,1154,0
2021-03-05,Anaheim,28,1411,2
2021-03-06,Anaheim,28,574,3
2021-03-07,Anaheim,23,411,0
2021-03-08,Anaheim,47,1613,0
2021-03-09,Anaheim,28,1365,3
2021-03-10,Anaheim,32,1296,1
2021-03-11,Anaheim,47,1069,0
2021-03-12,Anaheim,43,1181,1
2021-03-13,Anaheim,21,584,2
2021-03-14,Anaheim,17,366,0
2021-03-15,Anaheim,28,1396,0
2021-03-16,Anaheim,30,1437,1
2021-03-17,Anaheim,48,1820,2
2021-03-18,Anaheim,23,1106,1
2021-03-19,Anaheim,20,1155,0
2021-03-20,Anaheim,18,573,0
2021-03-21,Anaheim,9,410,0
2021-03-22,Anaheim,26,1611,0
2021-03-23,Anaheim,21,1474,0
2021-03-24,Anaheim,20,1327,2
2021-03-25,Anaheim,20,1065,0
2021-03-26,Anaheim,27,1192,1
2021-03-27,Anaheim,11,509,0
2021-03-28,Anaheim,14,482,0
2021-03-29,Anaheim,14,1472,1
2021-03-30,Anaheim,22,1433,0
2021-03-31,Anaheim,25,1170,0
2021-04-01,Anaheim,15,1095,0
2021-04-02,Anaheim,25,1145,0
2021-04-03,Anaheim,17,532,0
2021-04-04,Anaheim,8,454,0
2021-04-05,Anaheim,22,1565,1
2021-04-06,Anaheim,16,1500,0
2021-04-07,Anaheim,25,1215,0
2021-04-08,Anaheim,15,1129,1
2021-04-09,Anaheim,21,1138,0
2021-04-10,Anaheim,21,520,1
2021-04-11,Anaheim,14,515,0
2021-04-12,Anaheim,31,1849,0
2021-04-13,Anaheim,19,1463,0
2021-04-14,Anaheim,13,1245,0
2021-04-15,Anaheim,20,1096,0
2021-04-16,Anaheim,13,1377,0
2021-04-17,Anaheim,8,505,0
2021-04-18,Anaheim,1,456,0
2021-04-19,Anaheim,21,1727,1
2021-04-20,Anaheim,23,1435,0
2021-04-21,Anaheim,15,1250,0
2021-04-22,Anaheim,12,985,0
2021-04-23,Anaheim,13,1048,0
2021-04-24,Anaheim,10,499,1
2021-04-25,Anaheim,7,441,0
2021-04-26,Anaheim,17,1686,0
2021-04-27,Anaheim,9,1411,0
2021-04-28,Anaheim,12,1227,0
2021-04-29,Anaheim,15,1085,0
2021-04-30,Anaheim,7,1262,0
2021-05-01,Anaheim,4,540,0
2021-05-02,Anaheim,8,440,0
2021-05-03,Anaheim,13,1439,0
2021-05-04,Anaheim,13,1465,0
2021-05-05,Anaheim,13,1159,1
2021-05-06,Anaheim,14,894,0
2021-05-07,Anaheim,2,1042,0
2021-05-08,Anaheim,4,530,0
2021-05-09,Anaheim,3,375,0
2021-05-10,Anaheim,13,1401,1
2021-05-11,Anaheim,8,1356,0
2021-05-12,Anaheim,8,1105,0
2021-05-13,Anaheim,8,960,0
2021-05-14,Anaheim,11,1133,0
2021-05-15,Anaheim,7,460,0
2021-05-16,Anaheim,7,407,1
2021-05-17,Anaheim,8,1427,0
2021-05-18,Anaheim,10,1360,0
2021-05-19,Anaheim,6,936,0
2021-05-20,Anaheim,5,746,1
2021-05-21,Anaheim,4,807,0
2021-05-22,Anaheim,3,401,0
2021-05-23,Anaheim,3,355,0
2021-05-24,Anaheim,5,1161,1
2021-05-25,Anaheim,6,1181,0
2021-05-26,Anaheim,6,828,0
2021-05-27,Anaheim,7,705,0
2021-05-28,Anaheim,7,669,1
2021-05-29,Anaheim,7,356,0
2021-05-30,Anaheim,1,343,0
2021-05-31,Anaheim,4,353,0
2021-06-01,Anaheim,6,1753,0
2021-06-02,Anaheim,7,1060,0
2021-06-03,Anaheim,11,936,0
2021-06-04,Anaheim,14,852,0
2021-06-05,Anaheim,3,508,0
2021-06-06,Anaheim,2,455,0
2021-06-07,Anaheim,11,1316,0
2021-06-08,Anaheim,7,1138,0
2021-06-09,Anaheim,11,981,0
2021-06-10,Anaheim,3,874,0
2021-06-11,Anaheim,10,894,0
2021-06-12,Anaheim,13,551,0
2021-06-13,Anaheim,16,475,0
2021-06-14,Anaheim,24,1114,0
2021-06-15,Anaheim,9,1125,0
2021-06-16,Anaheim,14,874,0
2021-06-17,Anaheim,10,893,0
2021-06-18,Anaheim,9,839,0
2021-06-19,Anaheim,11,498,0
2021-06-20,Anaheim,6,467,0
2021-06-21,Anaheim,16,1117,0
2021-06-22,Anaheim,18,1123,0
2021-06-23,Anaheim,17,783,0
2021-06-24,Anaheim,20,896,0
2021-06-25,Anaheim,19,832,0
2021-06-26,Anaheim,27,551,0
2021-06-27,Anaheim,4,499,0
2021-06-28,Anaheim,45,1179,0
2021-06-29,Anaheim,36,1235,0
2021-06-30,Anaheim,30,896,0
2021-07-01,Anaheim,22,1027,0
2021-07-02,Anaheim,36,917,0
2021-07-03,Anaheim,31,603,0
2021-07-04,Anaheim,8,242,0
2021-07-05,Anaheim,28,677,0
2021-07-06,Anaheim,42,1251,0
2021-07-07,Anaheim,40,1101,0
2021-07-08,Anaheim,60,1068,0
2021-07-09,Anaheim,42,964,0
2021-07-10,Anaheim,22,654,0
2021-07-11,Anaheim,46,492,0
2021-07-12,Anaheim,50,1099,0
2021-07-13,Anaheim,81,1176,0
2021-07-14,Anaheim,75,1069,0
2021-07-15,Anaheim,64,1123,0
2021-07-16,Anaheim,78,1183,0
2021-07-17,Anaheim,53,650,0
2021-07-18,Anaheim,66,577,0
2021-07-19,Anaheim,104,1283,0
2021-07-20,Anaheim,91,1335,0
2021-07-21,Anaheim,142,1214,0
2021-07-22,Anaheim,174,1405,0
2021-07-23,Anaheim,164,1427,4
2021-07-24,Anaheim,101,739,0
2021-07-25,Anaheim,92,687,0
2021-07-26,Anaheim,189,1760,0
2021-07-27,Anaheim,190,1928,0
2021-07-28,Anaheim,202,1700,0
2021-07-29,Anaheim,218,1798,2
2021-07-30,Anaheim,242,1679,0
2021-07-31,Anaheim,165,990,0
2021-08-01,Anaheim,139,788,0
2021-08-02,Anaheim,221,1837,0
2021-08-03,Anaheim,236,1913,0
2021-08-04,Anaheim,176,1736,0
2021-08-05,Anaheim,234,2275,2
2021-08-06,Anaheim,229,1700,3
2021-08-07,Anaheim,155,1113,0
2021-08-08,Anaheim,127,936,0
2021-08-09,Anaheim,246,2146,2
2021-08-10,Anaheim,236,2534,0
2021-08-11,Anaheim,230,2262,0
2021-08-12,Anaheim,307,2208,4
2021-08-13,Anaheim,184,1659,2
2021-08-14,Anaheim,129,912,2
2021-08-15,Anaheim,128,750,0
2021-08-16,Anaheim,195,2008,2
2021-08-17,Anaheim,205,2024,3
2021-08-18,Anaheim,168,1850,0
2021-08-19,Anaheim,168,2107,2
2021-08-20,Anaheim,196,1690,0
2021-08-21,Anaheim,113,1004,0
2021-08-22,Anaheim,104,877,0
2021-08-23,Anaheim,189,2372,0
2021-08-24,Anaheim,198,2284,4
2021-08-25,Anaheim,136,2038,4
2021-08-26,Anaheim,166,2293,4
2021-08-27,Anaheim,109,1677,3
2021-08-28,Anaheim,112,980,2
2021-08-29,Anaheim,86,909,0
2021-08-30,Anaheim,182,2919,4
2021-08-31,Anaheim,166,3049,2
2021-09-01,Anaheim,200,2674,4
2021-09-02,Anaheim,175,2987,0
2021-09-03,Anaheim,157,2215,0
2021-09-04,Anaheim,93,1134,4
2021-09-05,Anaheim,76,781,4
2021-09-06,Anaheim,82,1174,4
2021-09-07,Anaheim,155,3029,0
2021-09-08,Anaheim,149,2829,2
2021-09-09,Anaheim,146,3025,8
2021-09-10,Anaheim,124,2368,2
2021-09-11,Anaheim,56,1200,2
2021-09-12,Anaheim,73,905,2
2021-09-13,Anaheim,122,2723,0
2021-09-14,Anaheim,139,2892,0
2021-09-15,Anaheim,115,2820,0
2021-09-16,Anaheim,79,2467,2
2021-09-17,Anaheim,71,2391,4
2021-09-18,Anaheim,69,1142,2
2021-09-19,Anaheim,57,922,0
2021-09-20,Anaheim,78,2531,0
2021-09-21,Anaheim,108,2578,0
2021-09-22,Anaheim,94,2594,0
2021-09-23,Anaheim,92,2286,2
2021-09-24,Anaheim,68,1958,2
2021-09-25,Anaheim,52,1040,2
2021-09-26,Anaheim,65,871,0
2021-09-27,Anaheim,102,2577,2
2021-09-28,Anaheim,90,2503,6
2021-09-29,Anaheim,91,2530,4
2021-09-30,Anaheim,64,2415,0
2021-10-01,Anaheim,84,1915,0
2021-10-02,Anaheim,87,1120,8
2021-10-03,Anaheim,54,892,2
2021-10-04,Anaheim,60,2380,2
2021-10-05,Anaheim,70,2580,4
2021-10-06,Anaheim,96,2529,6
2021-10-07,Anaheim,97,2263,0
2021-10-08,Anaheim,90,1990,2
2021-10-09,Anaheim,40,1188,0
2021-10-10,Anaheim,32,855,2
2021-10-11,Anaheim,90,2201,0
2021-10-12,Anaheim,84,2521,2
2021-10-13,Anaheim,79,2559,0
2021-10-14,Anaheim,102,2411,0
2021-10-15,Anaheim,77,2158,2
2021-10-16,Anaheim,48,1043,0
2021-10-17,Anaheim,70,858,2
2021-10-18,Anaheim,130,2444,2
2021-10-19,Anaheim,84,2880,0
2021-10-20,Anaheim,82,2453,0
2021-10-21,Anaheim,144,2728,0
2021-10-22,Anaheim,83,2194,2
2021-10-23,Anaheim,42,1009,4
2021-10-24,Anaheim,98,808,0
2021-10-25,Anaheim,134,2317,0
2021-10-26,Anaheim,120,2695,2
2021-10-27,Anaheim,96,2687,0
2021-10-28,Anaheim,118,2723,0
2021-10-29,Anaheim,106,2004,2
2021-10-30,Anaheim,44,1139,6
